feature_1,feature_2,correlation,abs_correlation
away,drive,-0.11659992203009865,0.11659992203009865
shape,path,0.11658519027051571,0.11658519027051571
motion,drive,-0.11648801668111192,0.11648801668111192
body,texture,-0.11636972971368091,0.11636972971368091
taste,landmark,-0.1157822748738613,0.1157822748738613
temperature,harm,0.11572912208472132,0.11572912208472132
benefit,attention,-0.11572745509927097,0.11572745509927097
face,harm,0.11556331075269533,0.11556331075269533
duration,communication,0.11529218838023776,0.11529218838023776
bright,near,0.11463287132076551,0.11463287132076551
pain,self,-0.11430935017366582,0.11430935017366582
color,slow,0.11415936712431465,0.11415936712431465
practice,scene,0.11413042187217043,0.11413042187217043
fast,benefit,-0.11401254442981398,0.11401254442981398
large,consequential,-0.11398399514715109,0.11398399514715109
face,disgusted,0.11392586124146661,0.11392586124146661
face,taste,-0.11371199539343092,0.11371199539343092
landmark,consequential,-0.11368293477722072,0.11368293477722072
fast,drive,-0.11365387195156995,0.11365387195156995
music,benefit,-0.11362265587790056,0.11362265587790056
upperlimb,arousal,-0.11359254419272898,0.11359254419272898
body,time,-0.11338647825566185,0.11338647825566185
body,audition,0.11284723163064493,0.11284723163064493
sound,fearful,0.11233101114266794,0.11233101114266794
taste,disgusted,-0.11200268804699028,0.11200268804699028
fast,touch,0.11127451421181901,0.11127451421181901
complexity,upperlimb,0.11125351258741176,0.11125351258741176
motion,long,-0.11101959248797401,0.11101959248797401
vision,harm,-0.11101510149983711,0.11101510149983711
dark,harm,0.11096262683849532,0.11096262683849532
low,caused,-0.11090348322748995,0.11090348322748995
face,duration,-0.11074782132735768,0.11074782132735768
communication,needs,0.11065676874254328,0.11065676874254328
toward,human,-0.11049573953708931,0.11049573953708931
biomotion,duration,-0.11036695072567199,0.11036695072567199
dark,surprised,-0.11010828151405005,0.11010828151405005
complexity,social,-0.11010726764019267,0.11010726764019267
lowerlimb,sad,-0.10993707987344492,0.10993707987344492
small,lowerlimb,-0.10957959445376293,0.10957959445376293
high,landmark,-0.10954857662058633,0.10954857662058633
face,sad,0.10917494930416904,0.10917494930416904
loud,lowerlimb,0.10912981742186598,0.10912981742186598
landmark,unpleasant,-0.10911994743623561,0.10911994743623561
loud,long,-0.10868595448751638,0.10868595448751638
temperature,unpleasant,-0.10852181337403849,0.10852181337403849
smell,disgusted,-0.10846376766928077,0.10846376766928077
communication,sad,0.10834793224386452,0.10834793224386452
head,benefit,0.10800804663361599,0.10800804663361599
pain,lowerlimb,0.10793609294953445,0.10793609294953445
dark,slow,0.10780952085696403,0.10780952085696403
temperature,away,0.10780475601510356,0.10780475601510356
low,drive,-0.10740915959856616,0.10740915959856616
long,harm,0.10733127724474555,0.10733127724474555
texture,away,0.10711161804817729,0.10711161804817729
biomotion,near,0.10705862426583543,0.10705862426583543
loud,toward,0.10687994940394874,0.10687994940394874
low,scene,0.1067148164767706,0.1067148164767706
low,fearful,0.10625085442997016,0.10625085442997016
bright,low,0.10595820344115787,0.10595820344115787
landmark,near,0.105940961808818,0.105940961808818
toward,pleasant,0.10578360148444411,0.10578360148444411
bright,short,-0.10565409157079311,0.10565409157079311
bright,slow,0.10557508634372693,0.10557508634372693
vision,face,0.10528040975392575,0.10528040975392575
lowerlimb,self,0.10515105107200515,0.10515105107200515
pain,upperlimb,-0.10491337436355389,0.10491337436355389
communication,disgusted,0.10461481659927074,0.10461481659927074
music,practice,-0.10421354717338961,0.10421354717338961
duration,happy,0.10403602356611734,0.10403602356611734
loud,angry,0.10402090487680221,0.10402090487680221
fast,number,-0.10395299702240246,0.10395299702240246
dark,long,-0.10392599227110243,0.10392599227110243
sound,harm,0.10390502997177198,0.10390502997177198
dark,number,-0.10385616104405593,0.10385616104405593
number,long,0.1037599643188868,0.1037599643188868
toward,consequential,-0.10370766645906859,0.10370766645906859
music,long,-0.10368569425670389,0.10368569425670389
texture,high,0.10351166441201556,0.10351166441201556
body,angry,0.1035094231056458,0.1035094231056458
path,happy,-0.10342037770286058,0.10342037770286058
taste,time,-0.10329406222191147,0.10329406222191147
sound,consequential,-0.10327240441229112,0.10327240441229112
texture,head,0.10325711845630348,0.10325711845630348
body,head,0.10321602239653094,0.10321602239653094
speech,unpleasant,0.10295766401613957,0.10295766401613957
path,consequential,0.10292771372060952,0.10292771372060952
low,short,0.10242474960144225,0.10242474960144225
fast,social,-0.10226422992376406,0.10226422992376406
loud,speech,0.10154199296891904,0.10154199296891904
motion,disgusted,-0.10152110491077553,0.10152110491077553
complexity,happy,0.10150878132422252,0.10150878132422252
consequential,benefit,0.10133006233405151,0.10133006233405151
smell,lowerlimb,-0.10115539614651724,0.10115539614651724
audition,angry,0.10115426480562567,0.10115426480562567
loud,scene,0.10087283370174872,0.10087283370174872
fast,human,0.10078415473599146,0.10078415473599146
sound,drive,-0.10063133292506035,0.10063133292506035
bright,high,0.10061945688413214,0.10061945688413214
face,away,-0.10055121038631881,0.10055121038631881
bright,benefit,-0.10043922198258544,0.10043922198258544
long,human,0.10024099272295782,0.10024099272295782
practice,communication,-0.09997659919698434,0.09997659919698434
upperlimb,communication,0.09989428971231377,0.09989428971231377
landmark,time,0.09971723095702854,0.09971723095702854
time,harm,-0.09968820362977483,0.09968820362977483
number,disgusted,-0.09943270367375921,0.09943270367375921
shape,lowerlimb,0.09933654625911607,0.09933654625911607
pain,toward,0.09929046962991647,0.09929046962991647
practice,short,-0.09925812667778068,0.09925812667778068
vision,attention,-0.09906012204988288,0.09906012204988288
dark,low,0.09895624019150992,0.09895624019150992
speech,short,-0.09885146528823364,0.09885146528823364
sound,head,0.09875520555076713,0.09875520555076713
path,number,-0.09869598998542264,0.09869598998542264
path,arousal,0.09863819729284908,0.09863819729284908
landmark,communication,-0.09858750119671825,0.09858750119671825
weight,landmark,0.09831882934748848,0.09831882934748848
weight,harm,-0.09802372481332905,0.09802372481332905
toward,disgusted,-0.09784878220620884,0.09784878220620884
body,communication,0.09767010844090238,0.09767010844090238
small,scene,-0.0976044509623889,0.0976044509623889
biomotion,cognition,-0.09756834848829089,0.09756834848829089
biomotion,smell,-0.0974993118280031,0.0974993118280031
time,communication,0.09737958593048533,0.09737958593048533
taste,short,-0.09710013280118862,0.09710013280118862
slow,loud,0.09708471875241866,0.09708471875241866
bright,lowerlimb,-0.09704331413106322,0.09704331413106322
motion,short,0.09690297260903914,0.09690297260903914
duration,fearful,0.09679227665196262,0.09679227665196262
pattern,music,0.09672078082807614,0.09672078082807614
upperlimb,needs,0.09671673842014887,0.09671673842014887
face,surprised,0.09671551218738655,0.09671551218738655
high,communication,0.09670103156033967,0.09670103156033967
pleasant,arousal,0.09669348646138186,0.09669348646138186
taste,upperlimb,0.0965082632601027,0.0965082632601027
pain,sound,0.09632395725756915,0.09632395725756915
face,toward,-0.09624277628569711,0.09624277628569711
temperature,duration,-0.09610839136977381,0.09610839136977381
large,sad,-0.09602882481849756,0.09602882481849756
complexity,speech,0.09526350120012775,0.09526350120012775
dark,needs,-0.09492292785817845,0.09492292785817845
toward,time,-0.09490779215077383,0.09490779215077383
music,human,-0.09489956042206528,0.09489956042206528
sound,caused,-0.09485890029851315,0.09485890029851315
head,short,0.09464812193675104,0.09464812193675104
upperlimb,harm,-0.09434312432993532,0.09434312432993532
fast,pleasant,-0.0943298177821058,0.0943298177821058
large,smell,0.09371322616937772,0.09371322616937772
smell,duration,-0.09334051565967529,0.09334051565967529
audition,long,-0.09330410798583687,0.09330410798583687
cognition,harm,0.09268626440651313,0.09268626440651313
path,disgusted,-0.0926196382467192,0.0926196382467192
biomotion,benefit,0.09257628982511028,0.09257628982511028
pattern,high,0.09194659302701026,0.09194659302701026
music,sad,-0.09181139258370451,0.09181139258370451
number,sad,-0.09143587566663158,0.09143587566663158
shape,pleasant,0.09125253473528974,0.09125253473528974
pain,number,-0.09119285556083279,0.09119285556083279
path,pleasant,-0.09106290107682527,0.09106290107682527
color,head,0.09105470247573794,0.09105470247573794
lowerlimb,benefit,0.0909536430571109,0.0909536430571109
human,unpleasant,0.09068244669971826,0.09068244669971826
body,weight,-0.090582705439655,0.090582705439655
number,benefit,0.0902807959004398,0.0902807959004398
biomotion,fearful,0.09020506350600728,0.09020506350600728
temperature,lowerlimb,-0.09016803222966512,0.09016803222966512
body,pain,0.08995104444576553,0.08995104444576553
biomotion,low,0.08973121317137589,0.08973121317137589
upperlimb,path,0.08914996488829695,0.08914996488829695
fast,unpleasant,0.08909356155776393,0.08909356155776393
self,disgusted,-0.08908287671502586,0.08908287671502586
audition,scene,0.08864349854242526,0.08864349854242526
motion,sad,-0.08822098154998577,0.08822098154998577
small,benefit,-0.08799328931227367,0.08799328931227367
pain,time,-0.08786881271274702,0.08786881271274702
high,speech,0.08783041424937162,0.08783041424937162
slow,pleasant,0.08781775465933474,0.08781775465933474
fast,texture,0.08768935529887471,0.08768935529887471
dark,practice,0.08760844440401233,0.08760844440401233
speech,path,-0.08749131002081371,0.08749131002081371
small,low,-0.0873131280466943,0.0873131280466943
low,consequential,-0.08725248190052924,0.08725248190052924
slow,self,0.08707131807859753,0.08707131807859753
time,benefit,0.08692454852675593,0.08692454852675593
landmark,harm,-0.08637766334091469,0.08637766334091469
scene,harm,-0.08619878591546166,0.08619878591546166
touch,sound,0.08614802223606205,0.08614802223606205
path,time,0.08613397738386386,0.08613397738386386
weight,pleasant,0.08611264525460441,0.08611264525460441
face,cognition,0.08609267144792218,0.08609267144792218
duration,unpleasant,0.08599705646871629,0.08599705646871629
audition,sad,0.08595148186877205,0.08595148186877205
away,surprised,0.08578694906640652,0.08578694906640652
number,angry,-0.085773349196618,0.085773349196618
path,surprised,0.08560475463506122,0.08560475463506122
shape,landmark,0.08551289846675095,0.08551289846675095
speech,caused,0.08546855578391031,0.08546855578391031
social,harm,0.08533597106449499,0.08533597106449499
high,smell,-0.084918198052242,0.084918198052242
color,large,0.08489519241528772,0.08489519241528772
touch,low,0.08458126918069526,0.08458126918069526
body,attention,0.08423770145123652,0.08423770145123652
body,duration,-0.08410317082679188,0.08410317082679188
small,slow,0.08364549794736811,0.08364549794736811
motion,duration,0.08347182145655382,0.08347182145655382
fast,happy,-0.08341497545757204,0.08341497545757204
face,upperlimb,0.08327882054563855,0.08327882054563855
body,long,-0.08320791698889592,0.08320791698889592
caused,happy,-0.08307917480602771,0.08307917480602771
complexity,human,0.08290768883995571,0.08290768883995571
audition,consequential,0.08286223014547542,0.08286223014547542
away,benefit,-0.08269114495846898,0.08269114495846898
face,consequential,0.08249206628349182,0.08249206628349182
