feature,anova_f,anova_pvalue,mutual_information,max_abs_class_mean_contrast,rank_anova,rank_mi,rank_class_contrast,combined_rank
away_x_long,14.895721681109823,5.591612323615415e-07,0.0642794581617594,0.697797436347028,342.0,711.0,311.0,454.6666666666667
shape_x_sound,12.435444007471927,5.64249257443357e-06,0.10590376635229282,0.4956317175804616,415.0,217.0,734.0,455.3333333333333
body_x_happy,12.385911310848007,5.91283476961178e-06,0.07760535126761847,0.6142377582884919,416.0,515.0,436.0,455.6666666666667
scene_x_human,13.377633859082719,2.3211982946911694e-06,0.0722615326438858,0.6380951180468031,392.0,580.0,398.0,456.6666666666667
upperlimb_x_near,12.939588132344776,3.5063867129169e-06,0.08592085859154475,0.5570852970621465,406.0,410.0,554.0,456.6666666666667
short_x_communication,17.378238422704424,5.5651671659236914e-08,0.06071213915033624,0.6966746674907925,282.0,778.0,316.0,458.6666666666667
away_x_benefit,16.227495285643702,1.616661293367691e-07,0.06514814747695197,0.6496382630596274,310.0,689.0,380.0,459.6666666666667
toward_x_arousal,13.124859637071307,2.9447394824101687e-06,0.07442642893705242,0.6152951328463749,400.0,553.0,431.0,461.3333333333333
weight_x_drive,9.315534322810946,0.00010976971957415638,0.07893098717949987,0.687316164334169,563.0,495.0,329.0,462.3333333333333
motion_x_upperlimb,14.8412825815099,5.883470406504664e-07,0.0685745758205425,0.6269419918060717,346.0,629.0,413.0,462.6666666666667
toward_x_social,15.41806131454985,3.433925419101847e-07,0.06249393441837259,0.6974020155241358,333.0,745.0,314.0,464.0
upperlimb_x_away,14.737856528965132,6.48079370382339e-07,0.0680720802037389,0.6297172495747853,351.0,635.0,410.0,465.3333333333333
color_x_pattern,10.872553751996842,2.4827847003921974e-05,0.09101497810634562,0.5478611680438037,471.0,360.0,570.0,467.0
toward_x_caused,18.36628971193969,2.236981217922197e-08,0.05626317628157684,0.7397795808064026,274.0,862.0,265.0,467.0
path_x_pleasant,31.402737363861483,1.906471093253282e-13,0.044931394814436754,0.9460666972510944,146.0,1107.0,149.0,467.3333333333333
color_x_texture,16.442461818199966,1.3241113424873537e-07,0.0728491495190211,0.5642789120053632,303.0,572.0,534.0,469.6666666666667
fast_x_away,11.855144038163091,9.769376709975055e-06,0.08433310524517545,0.5613973632029644,440.0,430.0,540.0,470.0
bright_x_near,8.12860785097822,0.00034326997828993864,0.10705925053512799,0.5570296752075038,647.0,210.0,555.0,470.6666666666667
complexity_x_consequential,10.910939289765915,2.3937634453236094e-05,0.08125751064597919,0.5866529313923725,469.0,461.0,487.0,472.3333333333333
slow_x_toward,21.810400808927756,9.617575056145757e-10,0.05130049739119458,0.7822029981824095,230.0,954.0,233.0,472.3333333333333
texture_x_consequential,10.038120503057723,5.499651889929775e-05,0.07891867830859689,0.6298321074171376,515.0,496.0,409.0,473.3333333333333
benefit_x_drive,6.879151515695621,0.0011475223747900937,0.11531957384888591,0.5773769996405007,752.0,169.0,501.0,474.0
lowerlimb_x_landmark,16.338751107583324,1.4579417065609382e-07,0.05853418796723653,0.7081610085255582,306.0,817.0,300.0,474.3333333333333
motion_x_shape,12.782399196543725,4.066588736995308e-06,0.07319199351466499,0.6055502767705476,409.0,567.0,448.0,474.6666666666667
vision_x_sound,11.820827959210025,1.0092150441140554e-05,0.09810498182588923,0.5051570709776791,443.0,282.0,701.0,475.3333333333333
complexity_x_upperlimb,8.305722460886598,0.00028945403072518365,0.09110826690220364,0.6146650058953819,635.0,359.0,434.0,476.0
temperature_x_texture,11.97079044008355,8.756054072447238e-06,0.09223662328429372,0.5226923908516697,437.0,344.0,648.0,476.3333333333333
short_x_attention,12.006132607148436,8.467968066072341e-06,0.08323811739664722,0.5575238779963373,434.0,445.0,550.0,476.3333333333333
slow_x_time,14.092913350957494,1.1855772671221995e-06,0.06335986401297689,0.6797575608552415,368.0,730.0,338.0,478.6666666666667
path_x_attention,15.617584831200055,2.8512547188793436e-07,0.06380336258786956,0.6439808400865245,330.0,718.0,388.0,478.6666666666667
away_x_happy,9.275136398135697,0.00011410163431563456,0.08728168607341025,0.5897028399090073,567.0,392.0,479.0,479.3333333333333
fast_x_lowerlimb,12.140065756850513,7.460017083667743e-06,0.0748290273658756,0.6000243307962229,426.0,549.0,463.0,479.3333333333333
color_x_near,11.572688915652648,1.2768116098431442e-05,0.08059337972747649,0.5685853033339818,449.0,473.0,522.0,481.3333333333333
color_x_benefit,19.241043892822287,1.0014857682429281e-08,0.0634792325554221,0.6009305620287487,256.0,728.0,461.0,481.6666666666667
short_x_happy,10.0003492128588,5.701648727450811e-05,0.09150204235981074,0.5462155045686262,518.0,356.0,575.0,483.0
large_x_texture,8.76680940094446,0.00018580843991714046,0.10429938170032726,0.5296160897867617,598.0,233.0,619.0,483.3333333333333
fast_x_long,13.695475315254772,1.7216385604608101e-06,0.07199282588404698,0.5820487338364966,380.0,582.0,496.0,486.0
motion_x_duration,10.326252098487824,4.1775628947644676e-05,0.09250103756172523,0.528620267041299,495.0,339.0,624.0,486.0
shape_x_near,11.124331680507087,1.954223497108046e-05,0.07713003392298412,0.5899933647211301,463.0,520.0,478.0,487.0
upperlimb_x_social,15.752252308088025,2.5151901545663487e-07,0.06369629520079312,0.6247885558090913,325.0,721.0,418.0,488.0
motion_x_landmark,9.206863560182672,0.0001218166646317242,0.11492988860378728,0.49614018133038174,569.0,171.0,730.0,490.0
touch_x_social,16.04448760159863,1.9164126239491944e-07,0.05876597210478063,0.674667168339381,320.0,811.0,343.0,491.3333333333333
body_x_attention,8.320030722380872,0.00028549567874869763,0.1062300881253031,0.5277693044688943,634.0,215.0,626.0,491.6666666666667
long_x_self,21.974783234675616,8.285966275747809e-10,0.04795852929766076,0.8377919116513235,228.0,1046.0,206.0,493.3333333333333
biomotion_x_body,8.409401302124271,0.00026197288512497306,0.22315949219529418,0.46630394196325947,626.0,14.0,843.0,494.3333333333333
duration_x_cognition,11.656867378788974,1.1788626721812225e-05,0.06958780292366784,0.6224748165906566,447.0,616.0,421.0,494.6666666666667
motion_x_biomotion,10.3249448977387,4.1827740002848527e-05,0.0895194827562873,0.5294291423450128,496.0,373.0,620.0,496.3333333333333
small_x_texture,10.618726947790991,3.1613210637558316e-05,0.0808417513726305,0.5624480845072832,487.0,469.0,537.0,497.6666666666667
complexity_x_caused,7.551724429697769,0.0005987680299678383,0.275651497193216,0.4760589457430055,693.0,7.0,806.0,502.0
touch_x_arousal,11.490727225187406,1.3800350156166371e-05,0.08569093365323788,0.524633822580274,453.0,414.0,640.0,502.3333333333333
vision_x_scene,12.95880980053452,3.443431329509454e-06,0.08501016266720085,0.5121736863727128,405.0,421.0,681.0,502.3333333333333
benefit,14.557735248571808,7.670248558657336e-07,0.05034361234626039,0.9056049698096365,355.0,985.0,171.0,503.6666666666667
shape_x_upperlimb,12.752133733134887,4.184363641397372e-06,0.06451387367702699,0.6393035344864991,410.0,704.0,397.0,503.6666666666667
body_x_scene,8.37572761220675,0.0002705982645930844,0.10348064300443638,0.52283209365553,629.0,237.0,646.0,504.0
duration_x_benefit,15.357374088406498,3.6338528334690966e-07,0.06371540170994461,0.6009325431559205,334.0,720.0,460.0,504.6666666666667
small_x_long,11.427171530678704,1.4658169246818682e-05,0.0659728718565451,0.6474463201570613,456.0,676.0,383.0,505.0
small,6.794567684830691,0.001245519192843247,0.10381187870979325,0.5714843229664702,768.0,236.0,514.0,506.0
color_x_upperlimb,12.055780115970729,8.079284499735883e-06,0.06880236559304898,0.6006730001382681,432.0,625.0,462.0,506.3333333333333
motion_x_slow,8.605036106189138,0.00021705195523142253,0.11444403294269989,0.49293498500194743,610.0,175.0,743.0,509.3333333333333
face_x_toward,9.533932661199499,8.905563900554747e-05,0.08045777786153252,0.568769340430249,545.0,474.0,521.0,513.3333333333334
color_x_touch,14.493348014993707,8.146730110635089e-07,0.0746439350163941,0.5267465457477813,358.0,552.0,632.0,514.0
biomotion_sq,7.94421371199349,0.0004100142928489042,0.14469530035727862,0.4751168869892022,660.0,74.0,810.0,514.6666666666666
slow_x_landmark,13.365917845779286,2.346925034423278e-06,0.06271149598106196,0.6269080313483414,393.0,739.0,414.0,515.3333333333334
self_x_surprised,14.884499017886695,5.650564484316843e-07,0.05422895637982239,0.6992392656757527,343.0,897.0,310.0,516.6666666666666
texture_x_upperlimb,6.701618822159725,0.0013629350744683733,0.09470823017620056,0.6015469224311608,782.0,311.0,458.0,517.0
pattern_x_upperlimb,6.694595500587055,0.0013722465646038183,0.0980294251479068,0.5884218470560386,785.0,284.0,485.0,518.0
vision_x_human,7.331727434525129,0.0007405755675657335,0.20048859990147472,0.47122738034065614,714.0,22.0,825.0,520.3333333333334
bright_x_small,9.460870906991936,9.550679421868082e-05,0.10921554003240486,0.47268952549591847,552.0,200.0,817.0,523.0
small_x_pleasant,7.566024654833346,0.000590556456449671,0.08619896108259129,0.5966131054737928,690.0,407.0,472.0,523.0
upperlimb,14.831796409929623,5.935871593336952e-07,0.050663575189204835,0.7473959045144385,347.0,971.0,252.0,523.3333333333334
shape_x_arousal,13.822478060632578,1.5280568135360308e-06,0.05722378353043389,0.660680299591975,376.0,842.0,365.0,527.6666666666666
fast,11.69236156470884,1.1398588335504036e-05,0.07090969091295829,0.5625186666239383,446.0,603.0,536.0,528.3333333333334
practice_x_harm,13.916078465356454,1.3995226449520857e-06,0.056381402105671885,0.6663755487113283,373.0,859.0,354.0,528.6666666666666
large_x_self,20.87943734193613,2.2411633370951846e-09,0.04338412237824496,0.8190626976282154,237.0,1142.0,216.0,531.6666666666666
audition_x_scene,9.663267221295614,7.869001835440653e-05,0.08295358604128644,0.5319648404037342,537.0,451.0,610.0,532.6666666666666
motion_x_audition,8.39133433357499,0.00026656574922332755,0.08660566282934679,0.5474197770788366,628.0,398.0,573.0,533.0
motion_x_complexity,5.78534021649623,0.0033193453128218704,0.11140983734444032,0.5712030226205537,899.0,188.0,515.0,534.0
lowerlimb_x_practice,24.687910804276186,7.1879778820268e-11,0.04031297047942339,0.8811724109799625,199.0,1226.0,185.0,536.6666666666666
vision_x_upperlimb,9.770203654029396,7.104090409429911e-05,0.058755750313941535,0.7344802521294882,531.0,812.0,269.0,537.3333333333334
color_x_temperature,9.298305905229181,0.00011159656097637804,0.08541074095093304,0.5269500010607919,566.0,417.0,630.0,537.6666666666666
large_x_small,7.3705418822805004,0.0007133064015665646,0.07607012167861571,0.6550787764474706,710.0,532.0,372.0,538.0
near_x_time,18.99980868214119,1.2495778357672184e-08,0.04628571499038503,0.729517199644796,261.0,1081.0,274.0,538.6666666666666
pain_x_practice,19.18656098946638,1.0527963606277727e-08,0.04880413059069699,0.6814280772366633,258.0,1024.0,336.0,539.3333333333334
path_x_unpleasant,9.844854769814495,6.614822702953462e-05,0.07545117843726867,0.55844485087478,529.0,542.0,548.0,539.6666666666666
texture_x_practice,6.194487074185165,0.0022296338505052348,0.10779919094217338,0.5461917165452288,841.0,207.0,576.0,541.3333333333334
pattern_x_scene,13.128205232048389,2.935475345454505e-06,0.07476480472373526,0.5133704639609639,399.0,550.0,678.0,542.3333333333334
vision_x_complexity,7.580977501806712,0.0005820911041806923,0.1441499363850447,0.46065030816657315,687.0,78.0,865.0,543.3333333333334
small_x_caused,12.094077748548882,7.791745221341849e-06,0.0644228351633509,0.5821999902417964,430.0,706.0,495.0,543.6666666666666
pattern_x_touch,9.578527278432343,8.533509940933699e-05,0.09917602472994091,0.4725469756077838,542.0,270.0,819.0,543.6666666666666
complexity_x_body,6.5582863442171195,0.001566175031372961,0.18809441657564152,0.47512376421944796,793.0,30.0,809.0,544.0
self_x_pleasant,28.305360326906428,2.882150555727953e-12,0.03640318130196141,0.9420024450931155,161.0,1322.0,152.0,545.0
landmark_x_duration,7.779207190819999,0.00048073285038581135,0.11601723976727851,0.47490183582885287,673.0,164.0,811.0,549.3333333333334
long_x_benefit,7.831716298144012,0.0004569906863317137,0.07621770204711309,0.6021992688087001,668.0,528.0,455.0,550.3333333333334
texture_x_toward,8.410538318736556,0.0002616865139561388,0.07161513456841795,0.6100626572197494,625.0,589.0,439.0,551.0
vision_x_touch,8.931168852030535,0.0001586860114558214,0.08168493540992516,0.5317842920769352,589.0,458.0,612.0,553.0
biomotion_x_lowerlimb,20.071547524771642,4.682736712949403e-09,0.04138948948747001,0.787813611700416,244.0,1192.0,228.0,554.6666666666666
slow_x_attention,7.483135897299773,0.0006397767580789249,0.1097925418469925,0.4836119853394618,698.0,196.0,775.0,556.3333333333334
large_x_human,8.970365184753161,0.00015282835267906535,0.08913667854412988,0.5028061303158102,585.0,379.0,710.0,558.0
lowerlimb_x_benefit,11.28305839477927,1.6807089110281854e-05,0.07297751813577258,0.5231540329330941,460.0,571.0,645.0,558.6666666666666
landmark_x_arousal,8.467233817505793,0.00024779884134466926,0.09371786015175965,0.49492654582413115,621.0,324.0,737.0,560.6666666666666
touch_x_texture,8.211416564305022,0.00031695962946565827,0.09908550193279897,0.4858790241737695,643.0,272.0,768.0,561.0
complexity_x_weight,10.743580326888214,2.806987749530378e-05,0.09227236839959518,0.4606874290241227,477.0,343.0,864.0,561.3333333333334
texture_x_attention,9.232399097876526,0.00011887154501443314,0.06777070248410721,0.5891784298921382,568.0,643.0,482.0,564.3333333333334
shape_x_audition,12.12111931811168,7.594930533918167e-06,0.07940288051961164,0.4830261440784711,428.0,490.0,776.0,564.6666666666666
landmark_x_caused,8.789255153367657,0.0001818461343449733,0.09116684060288227,0.49334265119041937,597.0,358.0,742.0,565.6666666666666
scene_x_drive,8.957023669894092,0.00015479736416903117,0.059064256980242424,0.7026930474417991,587.0,807.0,305.0,566.3333333333334
motion_x_sound,8.104041053170581,0.0003514896439370729,0.07975898369769086,0.548534101460898,648.0,484.0,567.0,566.3333333333334
lowerlimb_x_consequential,34.438885930081355,1.3756504801260077e-14,0.0309809106853427,1.0169854376528982,123.0,1465.0,117.0,568.3333333333334
face_x_path,6.647457148724526,0.0014364184123039588,0.14564292219427255,0.46616106154447373,790.0,70.0,845.0,568.3333333333334
weight_x_smell,11.51492279635157,1.3487197027261517e-05,0.0847293163020566,0.4701582645167455,452.0,426.0,829.0,569.0
motion_x_texture,7.501244575043481,0.0006286831178714117,0.07254357129057554,0.6094202180963586,697.0,576.0,440.0,571.0
pain_x_human,7.655862708285258,0.0005414948647724569,0.09150464723178398,0.5112251324290907,681.0,355.0,683.0,573.0
small_x_body,8.980946678931176,0.00015128458796579672,0.07584051965045746,0.5370799580012088,583.0,535.0,603.0,573.6666666666666
small_x_arousal,8.207821702376942,0.00031805857364528516,0.06335537268826297,0.6709831817368068,644.0,731.0,347.0,574.0
body_x_human,7.082298622177972,0.0009426306626399572,0.25480183112316523,0.4348000996517381,736.0,11.0,977.0,574.6666666666666
scene_x_near,7.865149709113781,0.0004424911394272869,0.06425642531340037,0.6690345290965815,666.0,712.0,350.0,576.0
motion,9.904807974778441,6.246504868993893e-05,0.05528192452027447,0.6872834447836149,522.0,878.0,330.0,576.6666666666666
upperlimb_x_pleasant,10.538367287335902,3.412820058212159e-05,0.05116876639523449,0.7263723982961133,489.0,959.0,282.0,576.6666666666666
weight_x_human,7.952170111648198,0.00040688170235550296,0.10225277599905613,0.4707621978270314,658.0,248.0,827.0,577.6666666666666
motion_x_cognition,27.314408185531,6.9227430689018765e-12,0.033581207713338834,0.925996818745438,174.0,1405.0,158.0,579.0
slow_x_long,17.277033274494013,6.111070161202447e-08,0.04112535632238079,0.752670529774495,285.0,1204.0,251.0,580.0
body_x_surprised,7.836179928508082,0.00045502760351056703,0.09181845271905886,0.4975797850901856,667.0,351.0,723.0,580.3333333333334
slow,17.120603992877783,7.06263682888263e-08,0.04139770820663924,0.7400963744021992,288.0,1190.0,264.0,580.6666666666666
scene_x_toward,10.293545656020065,4.309927493978526e-05,0.05215639946547879,0.699516727844924,499.0,936.0,309.0,581.3333333333334
color_x_caused,6.691163284119624,0.0013768202054225626,0.09482748660126217,0.5208425185006489,786.0,310.0,655.0,583.6666666666666
shape_x_social,13.844427711839987,1.496888736730077e-06,0.051120715491787205,0.6251638204148411,375.0,961.0,417.0,584.3333333333334
motion_x_near,12.194239449481113,7.087395046890516e-06,0.0612124016801292,0.5484018590973974,423.0,767.0,569.0,586.3333333333334
pattern_x_complexity,9.672492003719464,7.799876240206335e-05,0.09318307707092566,0.4486522396034352,536.0,329.0,904.0,589.6666666666666
shape_x_toward,14.359302368006386,9.23629320355975e-07,0.05014689935580052,0.622267808257729,362.0,991.0,422.0,591.6666666666666
small_x_scene,9.191803095241779,0.00012358790719094634,0.059344260156737993,0.6369060966474361,571.0,805.0,400.0,592.0
color_x_drive,11.605542355096826,1.2376465931937416e-05,0.06120769310169205,0.5515496483200917,448.0,768.0,564.0,593.3333333333334
vision_x_pleasant,10.769439977030288,2.738740661675575e-05,0.061658479514226094,0.5573917871237255,476.0,759.0,552.0,595.6666666666666
near_x_happy,10.23943904983881,4.5382165850704596e-05,0.05285963670182814,0.6603002815715561,502.0,919.0,366.0,595.6666666666666
color_x_small,10.939639552091858,2.329305011180807e-05,0.07375064997368042,0.48668103592331774,467.0,561.0,764.0,597.3333333333334
color_x_path,7.682936842580468,0.0005275283201770464,0.09349989159247718,0.4797786035597194,678.0,326.0,790.0,598.0
color_x_toward,11.735369865828075,1.0943308230583125e-05,0.07169211903964867,0.4854800257906091,444.0,587.0,770.0,600.3333333333334
temperature_x_self,17.567141631146427,4.67381731052886e-08,0.03843107141887114,0.7554796225832142,280.0,1273.0,249.0,600.6666666666666
head_x_benefit,7.267176107832067,0.0007882657516692551,0.06468716976831379,0.6464922243670145,720.0,699.0,386.0,601.6666666666666
lowerlimb_x_time,13.49731511139352,2.0740853537720543e-06,0.04747096260480954,0.6609247687271514,388.0,1054.0,363.0,601.6666666666666
pattern_x_near,7.634305240039971,0.0005528807933789983,0.06830751565684112,0.5847979355454356,683.0,632.0,490.0,601.6666666666666
upperlimb_sq,10.770456820209919,2.736091408793845e-05,0.05720456444309319,0.5860974000815651,475.0,843.0,488.0,602.0
weight_x_short,10.649190994812013,3.0709218246183014e-05,0.06812960624765418,0.5085337944698187,482.0,634.0,691.0,602.3333333333334
fast_x_benefit,9.300590567449982,0.00011135255747205817,0.06697696763088357,0.5400457811880579,564.0,655.0,590.0,603.0
sound_x_scene,10.820142784559195,2.6097293847389334e-05,0.062087146874336474,0.5385510061616569,473.0,749.0,595.0,605.6666666666666
landmark_x_communication,12.000938691120055,8.509700898776048e-06,0.055759919727756735,0.5716477469694703,435.0,871.0,513.0,606.3333333333334
biomotion_x_attention,8.143503106038786,0.0003383805875036709,0.09767695319942105,0.4456790813128584,646.0,290.0,917.0,617.6666666666666
landmark_x_near,7.040426534396173,0.0009816157848914265,0.09432047446749237,0.4779282550901599,740.0,315.0,798.0,617.6666666666666
texture_x_pleasant,11.273863443917067,1.695448316740203e-05,0.052717495146076265,0.5936383577333265,461.0,922.0,474.0,619.0
pattern_x_small,9.888367775746302,6.345403553801394e-05,0.06657179758435028,0.5151456753919177,524.0,662.0,672.0,619.3333333333334
vision_x_audition,10.101128606694257,5.17856164380231e-05,0.08443495183893379,0.44546267548252383,510.0,429.0,919.0,619.3333333333334
slow_x_surprised,9.947540310806554,5.996624686764677e-05,0.07266175322881652,0.4858803859419263,521.0,575.0,767.0,621.0
shape_x_needs,9.136630337409933,0.00013030064893737646,0.0716779379431336,0.5045155188873514,575.0,588.0,705.0,622.6666666666666
body_x_temperature,10.947911129290084,2.3110535220910595e-05,0.052183176678706866,0.594189443796554,466.0,934.0,473.0,624.3333333333334
slow_x_lowerlimb,16.828536008926676,9.256090749601912e-08,0.036612654089050345,0.7366170923955778,294.0,1314.0,266.0,624.6666666666666
lowerlimb_x_arousal,18.954362644374775,1.3028133192861635e-08,0.035045863941436606,0.7570311149541715,262.0,1366.0,248.0,625.3333333333334
practice_x_needs,9.319154235812395,0.0001093897128318136,0.06559138634986317,0.5264224605303527,562.0,683.0,634.0,626.3333333333334
vision_x_bright,10.380928063867817,3.9653426524273746e-05,0.055671056553420195,0.5711315358481279,492.0,874.0,516.0,627.3333333333334
benefit_x_harm,7.174181196666735,0.0008624473494331966,0.06750890696574352,0.5740085559043069,726.0,647.0,509.0,627.3333333333334
fast_x_scene,6.3352876431437535,0.001944624670704117,0.07382692368011945,0.5742005681052333,822.0,558.0,507.0,629.0
complexity_x_benefit,5.457102259163552,0.004570152329609715,0.08479818932585403,0.5661518227896878,938.0,422.0,528.0,629.3333333333334
motion_x_arousal,7.990206718573779,0.00039223498086185174,0.06186443078703974,0.5879783535428124,655.0,751.0,486.0,630.6666666666666
motion_x_attention,6.198447576153331,0.0022210700691137025,0.07126196884705016,0.6022948261063021,840.0,598.0,454.0,630.6666666666666
upperlimb_x_scene,11.36182899678525,1.5596006876083247e-05,0.04096607207545033,0.7888529337848086,458.0,1211.0,227.0,632.0
self_x_harm,10.570883902245692,3.308718554496233e-05,0.0517167747581333,0.5973714474831789,488.0,942.0,468.0,632.6666666666666
near_x_toward,11.517480149628364,1.3454518290047582e-05,0.05641436609639627,0.5399224444577431,451.0,858.0,592.0,633.6666666666666
motion_x_away,11.064343937509955,2.0688733603671272e-05,0.057020256807032155,0.5386785379910541,464.0,847.0,594.0,635.0
vision_x_fast,5.345534735996874,0.005095452812257058,0.08631789322068584,0.5605755688168205,958.0,406.0,542.0,635.3333333333334
fast_x_shape,7.377421087297224,0.0007085797176017147,0.07550750569185394,0.518014177383174,709.0,540.0,665.0,638.0
bright_x_upperlimb,9.683865696669287,7.715487072675577e-05,0.051491710700379834,0.6147383228825106,535.0,949.0,433.0,639.0
texture_x_away,5.857477891782621,0.003094274289672922,0.07790546055303738,0.5678625062546412,884.0,511.0,524.0,639.6666666666666
near_sq,5.466914979318654,0.004526638984579419,0.09349958507036482,0.5194114346464694,937.0,327.0,657.0,640.3333333333334
large_x_happy,7.067375021380998,0.0009563436327840868,0.07710680442568152,0.5186632501386559,738.0,522.0,661.0,640.3333333333334
away_x_communication,23.68622364031797,1.766766123928623e-10,0.029048736938151576,0.8520140915953937,214.0,1514.0,196.0,641.3333333333334
upperlimb_x_attention,8.949262565935474,0.00015595449460957558,0.05490956876858122,0.6026282860681088,588.0,884.0,453.0,641.6666666666666
bright_x_touch,10.365617229811772,4.023654168623168e-05,0.07159046591694773,0.4669022474790689,493.0,591.0,842.0,642.0
color_x_pleasant,12.179963196731551,7.183737314051517e-06,0.05131816322791116,0.5574073742813869,424.0,953.0,551.0,642.6666666666666
weight_x_upperlimb,7.462410223441222,0.0006527152009200003,0.057558685597862036,0.6395625135363101,702.0,831.0,396.0,643.0
fast_x_social,15.046338338676971,4.85769411884746e-07,0.04006670239160259,0.6629407265517278,340.0,1231.0,360.0,643.6666666666666
loud_x_scene,8.55664171891901,0.00022738686086680823,0.06250465091121926,0.5469520121101578,615.0,743.0,574.0,644.0
texture_x_arousal,6.990807737071493,0.00102991646692796,0.06077851811980861,0.62657828002055,743.0,776.0,415.0,644.6666666666666
bright_x_pattern,10.101300870634923,5.177710115232142e-05,0.061000562960142446,0.5215892445358578,509.0,772.0,653.0,644.6666666666666
human_x_happy,16.947090955603553,8.293358438832537e-08,0.03429079389991507,0.7442537468361152,290.0,1385.0,259.0,644.6666666666666
benefit_x_attention,7.054951740760935,0.0009679118708113568,0.061002930631244956,0.6198485599303318,739.0,771.0,424.0,644.6666666666666
vision_x_cognition,12.24401603659058,6.761521109516969e-06,0.04792360660349959,0.5995678649354783,422.0,1049.0,464.0,645.0
texture_x_self,10.637358906154661,3.105719830920438e-05,0.05149305786497882,0.5747908389144847,483.0,948.0,505.0,645.3333333333334
face_x_away,7.519124782387873,0.0006179190657111177,0.07395927007136316,0.5079613594609207,696.0,556.0,692.0,648.0
touch_x_toward,6.152631761799976,0.00232219077330145,0.07150043892770297,0.5742324936599983,847.0,592.0,506.0,648.3333333333334
small_x_near,4.706309155839429,0.00951438916498558,0.1017052512924288,0.5249200184279401,1057.0,252.0,638.0,649.0
self_x_fearful,9.700432369517655,7.594206029057773e-05,0.05480872872023013,0.5662189465846662,534.0,887.0,527.0,649.3333333333334
biomotion_x_happy,10.033237550826547,5.525355247373745e-05,0.06160449450433303,0.5150595019387145,516.0,763.0,673.0,650.6666666666666
pattern_x_motion,7.556812000822256,0.0005958335452956276,0.06129445495992436,0.5774496671183857,692.0,766.0,500.0,652.6666666666666
vision_x_number,5.9372072998076755,0.002863306024205836,0.1181479101931131,0.44154460801096973,870.0,153.0,939.0,654.0
biomotion_x_needs,7.712903029727338,0.0005124914126315655,0.08220734862300594,0.4681121261899435,677.0,453.0,833.0,654.3333333333334
texture_x_happy,10.891777451385597,2.437794129964694e-05,0.048338473500891155,0.6018315463291941,470.0,1039.0,457.0,655.3333333333334
large_x_near,4.975275018899386,0.007314290468259187,0.09171324981939821,0.5365951526469414,1011.0,352.0,604.0,655.6666666666666
dark_x_shape,10.678986711185573,2.985018315807494e-05,0.0647142788413726,0.4801622398937017,481.0,698.0,789.0,656.0
biomotion_x_complexity,6.214866331186015,0.002185918888828995,0.15434119082354614,0.4115339420838066,837.0,56.0,1077.0,656.6666666666666
near_x_communication,7.789118330095539,0.00047615850905663085,0.08251609753033051,0.4652766623360804,671.0,452.0,847.0,656.6666666666666
fast_x_complexity,4.40381343940776,0.012793701368595938,0.11935057857745512,0.4971203141685414,1100.0,147.0,727.0,658.0
practice_x_happy,18.543257473092638,1.900848529425471e-08,0.03076538919470795,0.7614147732571714,265.0,1471.0,242.0,659.3333333333334
near_x_harm,7.124408442713895,0.0009049926476985328,0.08344961190166389,0.476346340876203,734.0,441.0,803.0,659.3333333333334
color_x_smell,9.649789150459908,7.971107480373331e-05,0.07338738383848065,0.45477036108127455,539.0,564.0,880.0,661.0
lowerlimb_x_unpleasant,12.479063205341227,5.414725444647742e-06,0.042399303003480826,0.6342697783396521,413.0,1166.0,404.0,661.0
bright_x_toward,8.62030274519095,0.00021389062138707122,0.06599953905898448,0.505093205763678,608.0,675.0,702.0,661.6666666666666
bright_x_color,7.71675413777721,0.0005105904308255096,0.06967466702885594,0.5068536580330361,676.0,615.0,696.0,662.3333333333334
large_x_pleasant,7.4009174528560715,0.0006926714416335659,0.06455791548725287,0.5448376407550515,704.0,702.0,583.0,663.0
shape_x_practice,8.048447183215313,0.0003708280908003977,0.07820306569940016,0.4676684843786594,651.0,510.0,836.0,665.6666666666666
drive_sq,6.1428798231539545,0.002344304526419827,0.07947478958390697,0.518872400753211,850.0,489.0,660.0,666.3333333333334
texture_x_path,5.800655050883527,0.003270226193646888,0.07857264462948543,0.5329861982325351,894.0,501.0,609.0,668.0
large_x_complexity,7.016429622069721,0.001004684258618104,0.09652914963547099,0.43739422897933333,741.0,302.0,963.0,668.6666666666666
loud_x_benefit,6.424606067381684,0.0017831010813804146,0.07466746044710648,0.522808821772682,811.0,551.0,647.0,669.6666666666666
small_x_complexity,4.8085163343464465,0.008609241434352455,0.10673350524083514,0.4869962876990274,1040.0,211.0,760.0,670.3333333333334
slow_x_happy,9.864532845611736,6.491587095509259e-05,0.05752075508614651,0.5217181676663931,527.0,832.0,652.0,670.3333333333334
toward_x_time,10.233726975513072,4.563015366665753e-05,0.05079321600254838,0.5605988887148852,503.0,968.0,541.0,670.6666666666666
motion_x_caused,10.233174699247234,4.565420262223373e-05,0.058558875559972856,0.5073688310798857,504.0,814.0,694.0,670.6666666666666
scene_x_consequential,6.98037585180342,0.0010403711946502033,0.06038894781878512,0.5848407141467528,745.0,784.0,489.0,672.6666666666666
toward_x_communication,12.351813276314818,6.1064638187721465e-06,0.04118363186702645,0.6379156230808067,418.0,1201.0,399.0,672.6666666666666
head_x_self,15.83099179737224,2.3374382565267148e-07,0.03367275159815164,0.7148959292839204,324.0,1403.0,292.0,673.0
